ID,filename,RG,family
20406,bcbb1e388759eea5c1fbb4f35c29b6f66f3f4ca4c715bab35c8fc56dcf3fa621,1,10
20407,bdc2801e747ee4dd2b50b1ecd3fa3eb53b6c8101ec37eff8d18e485a7f4a7bd0,1,10
20408,c64105b9808685b07ce4a6d47d797cbe7c045101fb793ff9389a6620c7755bb7,1,10
20409,d03a96edaf798e9a80442f4fc4fe0c8cb1a2ba3a1876f9defdc6c28ba266a77d,1,10
20410,d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e,1,10
20411,d5ea463e0719ee2d1705ff305cdd8529bd2ff23dde79c502c4f478937a91f874,1,10
20412,dad101c7193fd0b995723ec830aade763d853665fdc9cf9f0bc77adf25b460ce,1,10
20413,dec4ca3a0863919f85c2a1a4a7e607e68063a9be1719ccb395353fe4a2d087e5,1,10
20414,df232fc543fc078df14cd07e7ad676d1b53e1de4f1909512ac97b03c2e1d1c51,1,10
20415,dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c,1,10
20416,e216372e4328f1cf5cf39a73540b508adc8d777fef90ca77af635c2331deb5cc,1,10
20417,e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01,1,10
20418,e75e79383b75613f4c1b87eef929cf719d9b344c4de122ab4139ad2328d38aed,1,10
20419,ead321bd27e49aa74c46662449189289dede9d0a70b017abaf9fe3a4c76e5760,1,10
20420,ee2115e39ffc78a185d533fab74ee5683f233c3d0865443ea9fcadead1fc99ea,1,10
20421,faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9,1,10
20422,07d305bba3b31f810315d3c0a835e1bdb11e325f410a14fd7b732b8afda69507,1,11
20423,1066b29d5f34d57efa4877907fa846ea474c3f03b5c0759171929195347fa00c,1,11
20424,176cb863f10a9f2fac32eb5d75c01c91dadb99d229db56d2535a25067e55835f,1,11
20425,28aeaf450afc07c4db9c35814e130ca2c0b8448c85b573bbb59337c794782980,1,11
20426,4cd59f4f2c399a3f23e2b4ae73d80a2136b2aed895bec72fa12e9b52a750d2cc,1,11
20427,50b0c7858bc2bb2d1fa3d441bd2c4e3930b88b77c6cef11a51af5705727d6639,1,11
20428,560d7fbb78858d4337f9a97226e137a27db581721641bab2e11d34ce55f5ddba,1,11
20429,77703bf5f0224b4b6bc3c2333300eac887ce49e3e0bb4bc3d20b7e33cee749de,1,11
20430,89a12a1980732a6d039f48d358968903f2a5af157413bdf3310dd0ebe765ae40,1,11
20431,91e573ed92344a8eb7110e6af97f10b9f848f25f9f1a0fe411e2eef39e3dc342,1,11
20432,94658982002db6acea22c68b7619f71154933effd6428a81a235aba6e2789328,1,11
20433,a617fdbff227afe8c89ba96d34724fb03c0c08857c508c8c80f3fedc916fe2b4,1,11
20434,a6566bc4c76a36a0e880d2151e0a86a59c3af57082b7c83a669dba3f28afb959,1,11
20435,bc0ed3e73b8d1fdc839f2e8ed3578ca3221dba4eb984e581cb00dfb4cdfb7d49,1,11
20436,bc7965625bc87ba2730d9261ff122cf0a1d17cb64b8dad7a4b83d17029c8e1b4,1,11
20437,c23f9fca61a45de8a8808706523039b6385bc55d4b2b9545a5babf9d472700ec,1,11
20438,c311e0cd1b2052427260e95e3c7268451456167eb256a6032aa82d8e93ff6e34,1,11
20439,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec,1,11
20440,cb81d92235ea10499bf064b26c233dc498d24568e5b74f62249d63d1cf2a6c59,1,11
20441,d07923f73f1b5f41ab02c3239468bc0eacfe31c02b84814b6bc522a98d9b4b22,1,11
20442,d64a2e8e21b9dd345095cbbe7a32ef47ac3d33012d350b9ec198db3838ca5eaa,1,11
20443,d779233bd09cb2c570f3a0965956c184e16d4e4783617f1d8b0c2b1e00d2a21a,1,11
20444,db32b7db15bcb9e7bb62465c78cd268cc62961f3d7038e4d52d2ac440f431108,1,11
20445,dc4f16af2ff3065b35e8b87c244c36013d228ed81f3f652d87637a968193a1c8,1,11
20446,dc8fe9639a589c71112fc94da954701a72bcfc3f31df71ad52d10e6a5c3eb29f,1,11
20447,dffefbde27442b9095388b1871ffdc101c430b9a814138be4f962328a5b73fde,1,11
20448,e4133986284c2640065ed2cc5798ee1751479732c169a8728f41536306a42ba2,1,11
20449,e85e974255245ba41d391acc207908eeddb5ec95285e5375496a89617c5fb843,1,11
20450,e93c9326e4e8fc5bee71382d44b314180187d1f8fd2c64ab3a6050958076710c,1,11
20451,eba743212808c7565cc2f69a3a72e4e8c8b3c4d666fffe4ac2ab740fc6be596f,1,11
20452,f2f496f56b33e0d7a1b81d879bbff3a237b083ddd977f106d7923ac2163ed3dc,1,11
20453,f8b9df9ad59e5ca3f91c0fd59d53a172205b1fee47496e85ed0711e6a8981bdd,1,11
20454,fa3621661fa0f97e266a8257980820cfd78272c11c7e2cfcd919fdf3356b3295,1,11
20455,fc257f64a0279bb5ae221b968d3f38bbb7237a8475c165c5a8430fe6633e3fe6,1,11
20456,fe52d906fa596e7ae16633074ff7178b3ac40e26a93f0009f1b33d5cbf219e91,1,11
20457,033d88301b55148a4498c2ec6b5209ad5f539c81b652e294889642a3aa0399c0,1,12
20458,04e22ab46a8d5dc5fea6c41ea6fdc913b793a4e33df8f0bc1868b72b180c0e6e,1,12
20459,05297f8224bf663a3376a5983377e747a56256a18b30c914a2e10d5d5a144862,1,12
20460,0624ac72025625c84cf14eb1bb30791f4c0ceb1114796c261fb2a02dc70fbac3,1,12
20461,067f1b8f1e0b2bfe286f5169e17834e8cf7f4266b8d97f28ea78995dc81b0e7b,1,12
20462,0b9c99276ed36110afc58b3fb59ada135146180189c25d99618ca5897537ee21,1,12
20463,0d0a6f525dac3a44e345f33700160dc5bf32ac95c84ca1871836f6857db63c40,1,12
20464,0e03b75972bc00a096a75f4eb6b2245dc23731ed683fcc48d9ed4045069aa0fd,1,12
20465,0f489f6c5423d2c671655b14237dff2bd14cd8261c96e9a8c170980913f8d57e,1,12
20466,0fb01d846e2682ed2507367d2d4537c45800304410b270a13e94f1ca778d161e,1,12
20467,1156e9951df46c4854cf9bc5bb96101b0b923c4e10adcffc286a0a1078fcb3da,1,12
20468,1161b030293e58d15b6a6a814a61a6432cf2c98ce9d156986157b432f3ebcf78,1,12
20469,138e4c4e33a36e147d296a4d9695e3adf1a33611d97e0365dd3884be1c26c60e,1,12
20470,1de59d87840d41c7e779809708794ee9a9d5992f1ed113f3ede79aa6f33fd09d,1,12
20471,22ccc6a9a8834e08f190486524fb86b177f332b5835f4bd75f31b4b667271bb0,1,12
20472,2c69536793ab6f3a38bd0ab79d70ad8fb271b975c8c707175246f11d5be22f8c,1,12
20473,33afa2f1d53d5279b6fc87ce6834193fdd7e16e4b44e895aae4b9da00be0c502,1,12
20474,3645ca9ccd69bb7bef64843e8d79e20e98faee45c94f56dccb67a83616f8f827,1,12
20475,3885589a3c94d0475a6d994e4644e682f4cff93f8b4d65f37508ffe706861363,1,12
20476,4263eacd358d5ef9efacff1f63ff79487639136c0268938755a4bfe3f5797167,1,12
20477,4674a5f259bdca4233d6e20c7797dd66db2a841be82dc9b73b71e04c51b546c9,1,12
20478,4744bd1157df9fd3864cd5cbfd46cfc167d7708ff6414aee4a034bbab1e03272,1,12
20479,485da83d711d4f9b1f968c7c7e62b30a9987e7cc5a961e5b92a4ab9fcb11611d,1,12
20480,4a95493039deedeceb37ae0c4065f0c55dac7f6ec66a691acea0a693a830cfb0,1,12
20481,4c051e7271b06cf26f59d2076be6e543595ae8599d7c62b55dbfbc438d6e4fe8,1,12
20482,4debcfc3bae9fdb89f223c050e7b5ce3e63783ce811781e4721f112743fecebe,1,12
20483,4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e,1,12
20484,4feb2e00c0dc0c42f42fd2c93f48e350c37386768e7774f82cdc98c8bc8dbc69,1,12
20485,5094956aca00a39f205b83898e38dac3ef5c75781acf4c619af290079dea641b,1,12
20486,512cdfb0645fb0fe040c2ba7d37625cde03c2d0fe32966558f5374a19afa65ea,1,12
20487,5acbcc1df967d37bf86e429030c9c8ad43e84c8ec5d74bfe3737816c74994c18,1,12
20488,65c5d3e814ea91a79ce2864cd0e62c5683538d9724eb3122c5d9a3a4981ba52e,1,12
20489,7619b76b2b82ebb0e4d682a63ba22c8d776718e4e94feb72f1219b2ca6bc2ac7,1,12
20490,7642b9322ad6492c843c3f11c7c6c33157a903610cd1d7e8b46634330b355480,1,12
20491,767e8ba21d351fa1d93dbd9224d60b29b806221c9c5d30f24c6a4a5f73f3a6c1,1,12
20492,7f725e79ec9e7b2ffddb48296f6d9aeee9601a02a1645a20077844f1d9874684,1,12
20493,82ed2f75ac5249c733fd98cad6f9f9de4a3a624852d3ce49fbca03ac97dd5002,1,12
20494,877c439da147bab8e2c32f03814e3973c22cbcd112d35bc2735b803ac9113da1,1,12
20495,a6bf25b3bfc2ab57ad8c1c7e130379a3a4dc0a97b6b3da04e27db79ed361e697,1,12
20496,ac457fc7c907ca04a4aa2e243d4b5120c58d338b44771c84e0d282d625d463a0,1,12
20497,b62c47fe08cdb67d2a9754ea95ce87aeb7bfb6a7fd0ae10e919494d4bbd234a0,1,12
20498,b8522cf655bc40aeb9e0f0ed9f5e423dc6f7148f2525ec2609d1f2d75c55772d,1,12
20499,bc7f37b3ff2b3cc9bfc297a077ffe76dd49d63b51e9bd85c105373b235642734,1,12
20500,c212469a0a0f7956bb05cf955b846d31f905df8458f09645f3da51cd341a8fe5,1,12
20501,c926460840e4a88cd8f45cfabd4e59dcf804f97e502d773ee528c7dd7dd80ace,1,12
20502,d65fa9ed1220cfa12d22239ca62a4b5978bb613090fc1dcb0cccdf191151d125,1,12
20503,ddf779192b026a7c9e207b4fa65a8cf134cb4a6ed21aa768958a8cb8332fef69,1,12
20504,e8a091a84dd2ea7ee429135ff48e9f48f7787637ccb79f6c3eb42f34588bc684,1,12
20505,ecd04ebbb3df053ce4efa2b73912fd4d086d1720f9b410235ee9c1e529ea52a2,1,12
20506,f03172bd32ed16df6dda8e8146d24b073b864da59d669218fcc5e97835a5e956,1,12
20507,00ed4c347cd62526226363a0aceb851b2ef7e3a4da78433a28f2cd6cbd5f1b99,1,13
20508,0aa8099c5a65062ba4baec8274e1a0650ff36e757a91312e1755fded50a79d47,1,13
20509,187610fb06cc60c73c0062b593c5fe3ba29e0436e396969feb9ed25391ff7e8b,1,13
20510,226a723ffb4a91d9950a8b266167c5b354ab0db1dc225578494917fe53867ef2,1,13
20511,4a5ac3c6f8383cc33c795804ba5f7f5553c029bbb4a6d28f1e4d8fb5107902c1,1,13
20512,4b917b60f4df6d6d08e895d179a22dcb7c38c6a6a6f39c96c3ded10368d86273,1,13
20513,5eae13527d4e39059025c3e56dad966cf67476fe7830090e40c14d0a4046adf0,1,13
20514,8b539f3ba05fe82c4f992ffbeb6ab55151b36dce2d03b64721e966dedf82be81,1,13
20515,96056182d93b582b3d56bd82a560bafd5cde413c4ca216f4f62ab446c61c9b6a,1,13
20516,b26749b17ca691328ba67ee49d4d9997c101966c607ab578afad204459b7bf8f,1,13
20517,d228d35fcc1dfff6e5cb2a251f6dd4b1306f9e21faffe99bef0fd0aedd830e4e,1,13
20518,e435a95489a4ebdfdc12031091f92a7f9c5e3f6cc9b55355ee4030d82553e9ac,1,13
20519,e7c277aae66085f1e0c4789fe51cac50e3ea86d79c8a242ffc066ed0b0548037,1,13
20520,f570d5b17671e6f3e56eae6ad87be3a6bbfac46c677e478618afd9f59bf35963,1,13
20521,006c9ba4ca0218e7bd2c7c21653497d3215bbeefbc1f5c2781549b306bab8e5e,1,14
20522,08c7dfde13ade4b13350ae290616d7c2f4a87cbeac9a3886e90a175ee40fb641,1,14
20523,0bafde9b22d7147de8fdb852bcd529b1730acddc9eb71316b66c180106f777f5,1,14
20524,1161e87c0774d03275e052e4be90b58fa063eb040c34aa29829b0681926d6022,1,14
20525,148845af1fc1221f27992cac24273aada38ef2482624850897bce87413f79888,1,14
20526,1e519cc1c302778535315ebfb4d6b1113ee81904644a8be5afa67bdd9474827a,1,14
20527,24ada19b269279612370bdf16f2becc1d5b7e0f69821050e2d9b48cfc874dca0,1,14
20528,2d4b2b807ace9dfc3f13962c65f1b6b9b6ba80394c517729ada50d6302792d9c,1,14
20529,353ee5805bc5c7a98fb5d522b15743055484dc47144535628d102a4098532cd5,1,14
20530,3bac058dbea51f52ce154fed0325fd835f35c1cd521462ce048b41c9b099e1e5,1,14
20531,45e35c9b095871fbc9b85afff4e79dd36b7812b96a302e1ccc65ce7668667fe6,1,14
20532,511fee839098dfa28dd859ffd3ece5148be13bfb83baa807ed7cac2200103390,1,14
20533,52e25bdd600695cfed0d4ee3aca4f121bfebf0de889593e6ba06282845cf39ea,1,14
20534,5ab834f599c6ad35fcd0a168d93c52c399c6de7d1c20f33e25cb1fdb25aec9c6,1,14
20535,7a73032ece59af3316c4a64490344ee111e4cb06aaf00b4a96c10adfdd655599,1,14
20536,7de8ca88e240fb905fc2e8fd5db6c5af82d8e21556f0ae36d055f623128c3377,1,14
20537,8be1c54a1a4d07c84b7454e789a26f04a30ca09933b41475423167e232abea2b,1,14
20538,9093233af919545a06bb718dd45e2b033be1caaf0844eec11c1f4cb8c0df3527,1,14
20539,9c6b020769101b8274ec0814628a42efb45fce1798a3d5abf35a78021ec3eca4,1,14
20540,9e6be0a3bf10410a43c979902507647a4e4f4625a1470ad1ed90e460183b5995,1,14
20541,a2fe2942436546be34c1f83639f1624cae786ab2a57a29a75f27520792cbf3da,1,14
20542,a51fec27e478a1908fc58c96eb14f3719608ed925f1b44eb67bbcc67bd4c4099,1,14
20543,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,1,14
20544,b8066b7ec376bc5928d78693d236dbf47414571df05f818a43fb5f52136e8f2e,1,14
20545,c2b9f3b84e3e990e2c225e05ea65e7a3aaaf5a688864d0ee68ed2eece557fac0,1,14
20546,c81c2c539ccba4c38add72e271fe63a2e389f2f645050289257fc6af4f47a82e,1,14
20547,d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,1,14
20548,d7730301815e33bd571c6ef6db91534de5b4a0e7a0f4eab41f2e5d6d6f330df2,1,14
20549,dda5c2bcd1a1bacd2381fef6801e482bc3c3c39692b2ed9b2f5ba6acc149c193,1,14
20550,e3dfc0485c5ecbeeb9a71473a25a6a8cdf616b7f05d66788ed6e6ade76aaf1af,1,14
20551,e508f4cda8e32c9b0b6112865b955ff88fbc5b2cfdd27cc09121108a782badc5,1,14
20552,e7782335cc26b9362ec4525d23f0e6c1bf32b0cadcfa2d95f4955aed2e350cfd,1,14
20553,e7ccbcc9f500272f8b6422e9900c5131768cc9ca074e6cb8cc92bce385a7ee2e,1,14
20554,eacbf729bb96cf2eddac62806a555309d08a705f6084dd98c7cf93503927c34f,1,14
20555,eb9a7ce77f7475b7652a66e548af6d7271ccadb35f2f947a4dfe63e522274374,1,14
20556,f9ed3c070a2731acbfef6d4b2af980b6e922b2dda0e9227e02f4b4f3821f4b17,1,14
20557,fb3f622cf5557364a0a3abacc3e9acf399b3631bf3630acb8132514c486751e7,1,14
20558,fcc2921020690a58c60eba35df885e575669e9803212f7791d7e1956f9bf8020,1,14
20559,fdaefa45c8679a161c6590b8f5bb735c12c9768172f81c930bb68c93a53002f7,1,14
20560,02cb34da6e620d9428f9c8f375fe96a397464d272f723abd8296c4b420fb0e77,1,15
20561,07b743dffd93be79b3ae4e8d5e0f05aec66af1115c4ec070df4cd35e800452d7,1,15
20562,0afd99c3f7593c760c4001313963f3e7fd709ca56046044033d790602a8cb378,1,15
20563,0d7ee7ce88e790ad66aa53589f5a2638207bc3adf2eb4f8a813fd52b5b22ba27,1,15
20564,162ae350c47c2e14864d0c0f927bf424eb6b844017329c9b1e216f3e2d724d98,1,15
20565,209779474d4b8e7246245092e7d094ce5730c5c1d36bc03d9b8120f211dc3ebe,1,15
20566,22a5872ba6adfe449e46d9a223cb7567697e30f89d6d42095e48de3033359de3,1,15
20567,346fdff8d24cbb7ebd56f60933beca37a4437b5e1eb6e64f7ab21d48c862b5b7,1,15
20568,352cd5d318e4cff15910dc70b609ef9bf1d1ee0b7f01e186bedb5e7d245e3ec6,1,15
20569,444169e156b48a54e9f96b6b3a1c333670546663c8a2e14e561884c052420043,1,15
20570,44b5d24e5e8fd8e8ee7141f970f76a13c89dd26c44b336dc9d6b61fda3abf335,1,15
20571,46dbb7709411b1429233e0d8d33a02cccd54005a2b4015dcfa8a890252177df9,1,15
20572,4abf2d4b604ad5c3dca0006e9762562ea104e76e7c0dcfa8fddafda8b11b2eaf,1,15
20573,4f7bdda79e389d6660fca8e2a90a175307a7f615fa7673b10ee820d9300b5c60,1,15
20574,573873b7b2fbb390ff21bb4e986f69fa25a1f3eea2c5fe446d46c186ab92257d,1,15
20575,5d869c0e077596bf0834f08dce062af1477bf09c8f6aa0a45d6a080478e45512,1,15
20576,5e03e3d93a456405952cdadee3018043789f118b871b93d113ce371c079f19dd,1,15
20577,61d26a517d9a6dfaa47a65828a244f122d89e565dd86a2a6ac860aa95d9304a4,1,15
20578,62df5824be844b16d99bf4a59e6bf51bcaa7a2c2f4852d983bc33eaf60a9c5ca,1,15
20579,63ad8faf3c2b306ccd8aa7874e24e7d48e0f6bbeeb37adab26c2efa1410022c4,1,15
20580,6bd34d33ccb47430751ae964ca56ec206da0fa3bdc5eb670fc54edf4c11629bc,1,15
20581,6c39c5f5d143700d4ad43b0aa7fb6a51e77817060467cf3462ef037176e1f50f,1,15
20582,6f89cfef50cadb9e7e986ec913eb8c68bb14af5c576fe98dbe41060edf3cfe8a,1,15
20583,75ef9e3e44ac11bb06f499b9f4f43a4cc331887529b81d0e62aef87178ca5e65,1,15
20584,84b8dbafd5cd64fb300b30bf943430a18f34cad3f0d8f7251d34354fea85aab2,1,15
20585,853fa18adc3f9263a0f98a9a257dd70d7e1aee0545ab47a114f44506482bd188,1,15
20586,8587037c15463d10a17094ef8fa9f608cc20c99fa0206ce496b412f8c7f4a1b8,1,15
20587,868cb8251a245c416cd92fcbd3e30aa7b7ca7c271760fa120d2435fd3bf2fde9,1,15
20588,882e89ea1b8d70646bdf6476d8cb46991b950f27e03e93bf49ea3209c2d69581,1,15
20589,8f06645838d3d75e44d4527e2928c71af0a7214254867379359eb3e46109cbde,1,15
20590,98cf38865117a3e333df1fb0a538b97f66fea568746fefb697e76ca8c686a3e3,1,15
20591,a8c4b8096fd12078acf5f08230e561381fe8d0859a5949825ab411f6312f5da5,1,15
20592,a9a147313861a5a4e7abd76b3287ce5f6183966b89c5ca95c0e0cf587f40189d,1,15
20593,ac0882d87027ac22fc79cfe2d55d9a9d097d0f8eb425cf182de1b872080930ec,1,15
20594,b2d68a79a621c3f9e46f9df52ed19b8fec22c3cf5f4e3d8630a2bc68fd43d2ee,1,15
20595,b587d049e9fae11f4fe70d5f6c9007f99483f683ee55217110094206bd6a92f2,1,15
20596,b96ee4a55d59836de7851f99a18324c6aa8bc223fb581f1875db631d0c914425,1,15
20597,bd3fdf1b50911d537a97cb93db13f2b4026f109ed23a393f262621faed81dae1,1,15
20598,bde6a59a4611aba5862ce66aef2fb12d841ad0ba0ad0a590b26eaddb7ad52a9e,1,15
20599,c21ecd18f0bbb28112240013ad42dad5c01d20927791239ada5b61e1c6f5f010,1,15
20600,ce399a2d07c0851164bd8cc9e940b84b88c43ef564846ca654df4abf36c278e6,1,15
20601,d5c106719e9c8878795899bede78505796659b1b347fe9374d8b2061fcc6a84c,1,15
20602,d7c7947d060da8f4207e7e919e8f777f6f8ea475085291d5a547546a39a096fc,1,15
20603,de04d2402154f676f757cf1380671f396f3fc9f7dbb683d9461edd2718c4e09d,1,15
20604,e01691e3b7d9d1c6de7e0ef902bf609543cdf084e600fd0a3833deaa501464ee,1,15
20605,e7dfaf7ac518e174e42e59d45c179d083ad53eead79ed4420e311441e1af79d4,1,15
20606,ee531cd7011cb5c2625d40892b70cf7e3860dbb92648391068e1f340e5d6c47f,1,15
20607,f2215e1a848bc5a5d172745201ea428b1d16fee7c814c5c5180a94a134592e86,1,15
20608,f298725e197f974b7a8407c5d79114a4ac322c573813d543141ccf1d9119dd8b,1,15
20609,fd3489f6067ef7ca3999776205839424cb7349134baaeb693abcecaa2c5bf913,1,15
20610,03bb4d5c0179fdceacc5df7645e6e7fa93e931ac9beb1968c7bbe40ba3499194,1,16
20611,03d7a1c01a60f9718304c719a5734516e5e3f43ea0547f48e4462a063d986cfb,1,16
20612,0aeebdda8c7a94d43b965e60582de8a1a0d47810dbea9cdf66d6d8e3883a8b8f,1,16
20613,0b3f4c353eef59e7c2cf0e211de11fe646d9fd20289f2bea7005b35aa6247a4a,1,16
20614,0b4c743246478a6a8c9fa3ff8e04f297507c2f0ea5d61a1284fe65387d172f81,1,16
20615,17cde554e888f4d8aba412d384577e57f875bc8424b68c5a1fd0f03cac112015,1,16
20616,265d1ae339e9397976d9328b2c84aca61a7cb6c0bca9f2f8dc213678e2b2ad86,1,16
20617,2704e269fb5cf9a02070a0ea07d82dc9d87f2cb95e60cb71d6c6d38b01869f66,1,16
20618,2cbd9c81648cfb8b74613a1911495f9298251f8122a43081c388f02089f54356,1,16
20619,348de24864a72767079e72f6015f4c8d0d8a0a75bf14496fd9fa9065e0ad446e,1,16
20620,38c47ad9fdb1ca30b15b2692431171b568556cbff7dfb17ba16c37d7daae9a05,1,16
20621,3c4ad3e800eb1b6e313b86f527ffed41f34e46221da557d611b55bae2ba46588,1,16
20622,3e6baf63074d60cb1b0371f90b3fdbabba6e516ffeff0f7ab9efa09a46e98686,1,16
20623,43f846c12c24a078ebe33f71e8ea3b4f75107aeb275e2c3cd9dc61617c9757fc,1,16
20624,4683b5b970eda0d6fa43ac4e80f24452f81de09171f9e969d61323080e3a9e74,1,16
20625,4d5220a88b195e3ccdc40ba1c99d5d84d06dacc0720070a72aa34c9895939a25,1,16
20626,4d9413a0fdefb9b2471a3209e2b7dbfa835e709ce7ed8b57f2366611f566ebec,1,16
20627,53bbce404ca0e33a3988d04edb8921ec48cdcc586c8ffb7b37b09ec10c0be29f,1,16
20628,64a95c8862fe88df0a77bff4ef03f6a2c2cf632cc3ffe84506c534d5874bb277,1,16
20629,6b7d70ca7d02133afbc24eeb585f2921bc35c01b23b90a66f515290c49cf0952,1,16
20630,6bb2c8953b3ec0955a974e16b6efa5048c9e016e91e3dc8789728ae02578adad,1,16
20631,6e9c9b72d1bdb993184c7aa05d961e706a57b3becf151ca4f883a80a07fdd955,1,16
20632,706fe1633019def71fb5ad355f325b73b0d34ecaf42fcc77ede27663d86f3879,1,16
20633,7343a16f151cde44130211896a231771200b64ba9fc048337589b10ffe6727b7,1,16
20634,76258eafda16daf2ebd66bdd981d5392b0c0e1a8f8fd7a60b32276fbd77261d4,1,16
20635,790eb5cdc4d2c2f33cd5188972c03da2cf89d84ab0393378615a812bdc151ad4,1,16
20636,7915b61828b1bd4f1c5bc155286380f659af69c78fbe7031da4487e07a95d5ff,1,16
20637,7949bf3e09366bdb23ca7472cb6c4d9183ad5b081ac5a568d556aec8beae0785,1,16
20638,82a9abbe818fc7b3995a5f1db0780d4b1ed11b74fc72bd1b8143003ceb18d25e,1,16
20639,8710ad8fb2938326655335455987aa17961b2496a345a7ed9f4bbfcb278212bc,1,16
20640,9a29079f2656a9b205b0c62e64dcac011a6ae7a0a6d8b46ff9e1d84fdef57efa,1,16
20641,9a3fefc29aa41f621cd99fd5c35c8521b2f383d6a21970f4ccc8069c9730a864,1,16
20642,9bd421c6f7f7d8278036944fcad3e04db408619678acf1b2024ef69d85c3932b,1,16
20643,9dde984b21a00bc3307c28bd81f229500b795ce4e908b6f8cb5fbd338b22b8e1,1,16
20644,a4c7517fe4548f71f2f2e6848100d638c3bd7d03fa225ca598a03824b7575fd1,1,16
20645,ab465569d9e8d1d97722f7719cd676ad8565d1e1bfa8b72b2ef7864da90d9b49,1,16
20646,b3bc4a50c29b60d62471b29a11251196267b42832806390193d856d5e29fd8fa,1,16
20647,c032850d72d2f4d6f81eb62f59bcaf667bfdacc018ba5c27c93f603a7b6abc5e,1,16
20648,ce40058314b131a63ee248a85505ac02b9473c1032d7bfe63b081dc57171dd3f,1,16
20649,d50b23e12c661bb78fa3cb317e679fabc4178600048572368bec173a520e4aaf,1,16
20650,d71748408052ff7047bdf2d6d29ecbca0be93522f8a03d00b405841ba818794d,1,16
20651,d7d50f809a7808ca53c4430d484bb100aaf9c74c6c12080ff888b8c04212f405,1,16
20652,dea38651b06aab617e93bdb343fd28587bdc0e113a4fc957571a06988491ade7,1,16
20653,e54392c329658f6b36b4422de94172be965db417d8f9b58a379cbc2492295ece,1,16
20654,ec21b0fae8166d18ea5f9dddd8fdbb5fe26dd62903d3173388b97208d724f3c8,1,16
20655,f0aec57001a184ea82122a59c6e5be48042f75d6f11a40125995ba9531aab718,1,16
20656,f30035bd2f3bd2c03eb6f1c9bac2a4ce3a51da23e37e9faacabeb9dce0605429,1,16
20657,f60eef88ef6c4a37ac4a78b36188cf4da6cedf5e46c4b8d082a3947b6b116884,1,16
20658,f9348fb8d78baa055f90288fec94b67d3f3d30eaa5744feeacef871ee3ad8eb8,1,16
20659,fa0a1227da320afa57509dadf4ece1f264c184abd61f425ae00c43c19e09b006,1,16
20660,0433efd9ba06378eb6eae864c85aafc8b6de79ef6512345294e9e379cc054c3d,1,17
20661,049263e712631a447fd13c8255ed456bcac8b4227502841acd8f229d89dc066c,1,17
20662,051fb654403340420102430f807ea41ab790666488d897dc5b0008e99fed47d6,1,17
20663,0f0014669bc10a7d87472cafc05301c66516857607b920ddeb3039f4cb8f0a50,1,17
20664,153222163442b304f5cee295268115c9cfdf0f1168f49f9e3fae52340eee51ec,1,17
20665,1e2009549452ed6b524b94ed683079ee60c2b9542b1bfd5b9ee42e9161d5e7c8,1,17
20666,2a2eb971b878f56a0a5762656be6f59ec9623451acf4cf16b8c02e478d044cd0,1,17
20667,327934c4c11ba37f42a91e1b7b956d5a4511f918e63047a8c4aa081fd39de6d9,1,17
20668,32d6be4f86451871f70590f01ce01e9263abe18286db1272928a23c125e844f3,1,17
20669,39ef1d9afd248791d765f0deaed6ebaac5416876a705e407cc97a35dad038fd8,1,17
20670,3a83805e3ad41c6acd7931a0902b519669b8f38e491357c6f31fa46509f3c77e,1,17
20671,425945a93beb160f101d51de36363d1e7ebc45279987c3eaf5e7f183ed0a3776,1,17
20672,44f1def68aef34687bfacf3668e56873f9d603fc6741d5da1209cc55bdc6f1f9,1,17
20673,4770a0447ebc83a36e590da8d01ff4a418d58221c1f44d21f433aaf18fad5a99,1,17
20674,48355bd2a57d92e017bdada911a4b31aa7225c0b12231c9cbda6717616abaea3,1,17
20675,4dc802894c45ec4d119d002a7569be6c99a9bba732d0057364da9350f9d3659b,1,17
20676,5510ae74b7e2a10fdafa577dc278612f7796b0252b7d1438615e26c49e1fc560,1,17
20677,58ebe9b1c926c87dc1e9d924942504a56456007bff8de4932ef18e476da700c2,1,17
20678,61bb42fe06b3511d512af33ef59baa295b29bd62eb4d0bf28639c7910a65e4ae,1,17
20679,6f3cd5f05ab4f404c78bab92f705c91d967b31a9b06017d910af312fa87ae3d6,1,17
20680,6f4338a7a3ef8e491279ae81543a08554cad15d1bce6007047bc4449d945b799,1,17
20681,75c8e93ffcfd84f0d3444c0b9fc8c9a462f91540c8760025c393a749d198d9db,1,17
20682,7c774062bc55e2d0e869d5d69820aa6e3b759454dbc926475b4db6f7f2b6cb14,1,17
20683,7fd3000a3afbf077589c300f90b59864ec1fb716feba8e288ed87291c8fdf7c3,1,17
20684,83c4877cc0d7ae061e10103e1491dad26458c39bf2d6eeeb2b02b98c640238ba,1,17
